Id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
196,2,26.730598012025375,25.521979748567773,5.0649696341059425,3.634364123402153,3.9744612835189317,4.204925238149766,6.5119516851537,3.5874878063724243,29.664524584927477,13.087614055861582,23.044092701467356,21.01970840243642,39.776417031785755,29.797380533679657,27.602058854633324,20.73511606821245,24.60527431613677,13.087614055861582,29.664524584927477,13.087614055861582
197,2,20.215100244202816,28.742511040054097,6.036508968987615,4.256026750684091,3.3771471590189694,4.425429603751796,4.5544616046952875,4.262320761773244,24.730297280134543,22.05953268600976,29.582933691717326,21.734271058807817,32.06187218806002,25.355848976228028,22.599045327672272,42.81345157252403,29.04559584316447,22.05953268600976,24.730297280134543,22.05953268600976
198,0,27.16025692643159,29.86996660674116,5.498763965277725,4.432486707108108,4.624374516186638,4.449818857886579,3.1718052728671764,4.278560811561662,23.186677636614768,6.4731976176300225,8.836059262503571,28.534928821578056,7.5072458301812395,48.475778899326414,37.2276157303297,28.81671957578692,18.55683606023507,6.4731976176300225,23.186677636614768,6.4731976176300225
199,1,24.237788696200635,29.605428874799244,6.1587931463883425,4.713707748197418,4.194034250774178,3.3737131347586264,6.00010455292027,2.9877985468776176,33.371288732555044,29.219238205454282,26.665879097557507,27.32791244746313,12.836725638486723,30.066651050361042,36.96311557549503,27.06907783247443,37.63460769263137,29.219238205454282,33.371288732555044,29.219238205454282
200,0,20.92959105989413,22.563801792025465,5.441862758806513,4.143273184320266,5.122634790015263,3.8439806726779904,6.127731961914791,3.761045921304264,32.228001072760094,22.05440768618807,14.299978549461336,17.10834779630908,22.01928924985681,26.956275616372377,27.58293287263224,17.861448288020917,22.487017152767113,22.05440768618807,32.228001072760094,22.05440768618807
201,0,35.03001745348696,23.579887453099104,5.353003919185865,4.674737186315225,4.494702173023534,3.0715653283076936,6.4816268720411685,4.172741313261903,24.62998246534324,17.940566560440875,30.46806179519633,24.03688257658667,30.6081616367627,28.879489126706925,27.732761101905282,22.840911661790066,27.878013824821473,17.940566560440875,24.62998246534324,17.940566560440875
202,2,27.53173455540225,21.82124970739664,5.943743101356858,4.677013956187273,3.802407370883625,3.3982117514895784,6.191318563710417,3.661118078556773,25.393807379624327,26.183642560037143,15.206461831700516,31.156863024695802,38.847933302815896,15.90914259691964,14.052839895135829,18.07666802641244,19.373734760333047,26.183642560037143,25.393807379624327,26.183642560037143
203,2,23.213245672841545,24.462463153185475,5.581646773273632,4.3788020444423355,4.608231074228283,4.4083248846110195,7.236885892238537,4.071390245654551,22.6523299652387,19.997006765951003,13.992730421943653,25.968188302810347,41.93337665297296,21.02946172281346,17.819704655677274,1.9810480844168676,33.069798786961556,19.997006765951003,22.6523299652387,19.997006765951003
204,1,26.12480541120255,22.162722952572302,5.210093142982145,4.213537404712586,4.224302089223177,3.655658722836421,5.719786908371952,3.5609798523932947,25.260883229227062,22.699876356954945,19.101883191952005,24.952269639132638,18.879738359113198,22.874361114462594,19.94782334757587,22.959576787672034,25.548368048434824,22.699876356954945,25.260883229227062,22.699876356954945
205,2,24.93382121304091,28.274402660735234,6.187001083687229,3.8715412885656235,3.9447889574820874,3.4986125921327877,4.5852687567542665,3.5225289516924696,21.209436699143815,28.303604866069136,9.697698399113527,37.83303965917559,27.890612004125792,15.224735345417377,9.193605177852103,26.50616049278632,22.18450565569092,28.303604866069136,21.209436699143815,28.303604866069136
206,0,18.113022479489462,29.981758699457743,4.858700102604949,5.458458083912409,4.534828690991744,3.5819666401594152,6.35525022363259,3.870196387829547,41.176609187050005,23.562856742088357,17.500026019497465,26.298227340429786,15.509434324622395,26.746150724278515,32.41316626353508,22.09682358609246,24.174738028422034,23.562856742088357,41.176609187050005,23.562856742088357
207,1,22.16938945305622,25.30549976623529,6.519794343725194,4.157332277209375,4.276694208238907,5.060274986674207,6.78385600038686,3.414430868699814,26.27558460469167,24.119292026340823,12.373015896364116,23.62904031922261,26.03803649848349,32.10555291572148,33.672927538038465,3.6324474090046444,31.173009616328848,24.119292026340823,26.27558460469167,24.119292026340823
208,1,24.028810107996016,23.036501612391667,6.448835094111177,5.430569426187174,4.713228823722702,2.6442725610209323,5.008493737986597,4.04509602367114,1.1520276896928472,6.352279915824441,21.138492829793336,27.658749066806184,46.14581388650074,37.207193313479785,19.105053160827023,18.555297820661032,25.66978274800462,6.352279915824441,1.1520276896928472,6.352279915824441
209,0,27.190909805111154,22.022196198215426,4.960751950686077,3.8354388383490647,3.3751061816555814,3.59556954476589,6.534696332960281,3.854104091549765,39.699600982476454,8.971081577136761,7.660753854009439,22.834971868732143,31.190175979893205,39.96068168008468,39.74793126799077,10.956969124234137,17.27056391285256,8.971081577136761,39.699600982476454,8.971081577136761
210,0,19.074186417014964,26.48078881604638,4.602854812186115,4.894881631558673,4.837334218138696,3.8031609033764897,6.3076612289356655,3.7422444664318433,33.402643407485314,19.22187937516426,28.632577879614285,20.484990708609917,25.072130608383,25.585602989077415,27.19107204131101,28.757194558414444,21.78788228078289,19.22187937516426,33.402643407485314,19.22187937516426
211,2,24.666475116360722,23.357890713224194,6.38661206526427,3.86484484606437,3.907066524057463,4.497031705332463,6.159587667792597,3.362210950804283,14.954672448792916,32.59476054905112,16.10031391311254,26.101672880602397,27.71673247740634,12.73180178601027,9.085302632201218,12.182384219561893,28.293790783578583,32.59476054905112,14.954672448792916,32.59476054905112
212,2,17.60874007791824,38.300734183307235,4.100802753143582,5.311409132927672,5.019055803917673,2.7387219262314018,6.567959677860769,4.02163746380767,19.917101036531363,17.822057567984736,26.19356515964922,24.68589914356314,26.322324935946714,18.634118763546283,12.527479812846359,18.186304428084306,32.06852779665956,17.822057567984736,19.917101036531363,17.822057567984736
213,0,22.37636908426396,27.379929734922523,6.0030317844836745,5.192832992014595,2.671293741014856,3.0783044680228326,5.6507980367723745,4.519407653135509,20.59388995973906,13.688023520213477,13.689435659397468,20.00176106582977,26.52199458270627,37.52113263253639,30.709848310835042,14.522262752612033,26.00189886621778,13.688023520213477,20.59388995973906,13.688023520213477
214,2,24.702344096965213,28.048033115300882,6.752787586723635,5.537845265715558,4.8620253011567724,3.7867418809090627,5.064924281537652,3.5611448732696895,25.613411317459125,42.676829263415534,32.36956341379318,22.380133734405515,14.202951122328141,12.855842371589397,19.122176503014398,40.086240702354516,23.238917053527217,42.676829263415534,25.613411317459125,42.676829263415534
215,2,25.356612011921676,30.189501161423657,5.464410421640478,5.172718152471564,2.402007113969372,4.863498876802854,6.149708435310823,3.811978462916268,36.003912645653585,12.38226761692375,27.246539620600675,25.290226245464538,34.21048430878809,39.23420417718435,41.26089165442454,28.921302428987783,28.22407612341241,12.38226761692375,36.003912645653585,12.38226761692375
216,0,23.571068641765883,24.311242493637153,5.5148665259838845,3.997584935366397,3.0334670848987058,2.97206957483749,5.971939456214135,3.8884065677874955,29.126565019622678,23.13386842904619,38.9699609394302,27.478690597723016,23.124868881903815,28.22877815886016,31.614409793869264,36.90778920434888,17.949226646735973,23.13386842904619,29.126565019622678,23.13386842904619
217,1,19.952118921222638,24.07719683898953,7.185192360793734,4.81596202931167,4.965524622654164,4.387738258242664,6.2281603752036245,3.5345084891678185,18.426174261238856,30.599557924785707,18.116048809807058,34.207934419391734,13.804763265447878,33.11142617481554,34.655755137582865,8.196182560794767,20.493079864718897,30.599557924785707,18.426174261238856,30.599557924785707
218,0,23.024530145239478,25.069158105935905,5.3504996993792435,4.446725941535047,4.309734208132136,3.65982173684479,5.244602261187196,3.884186307968004,30.626329936031233,17.176327162325745,21.755959534151312,19.090823576099467,16.889382055237483,34.66969294769393,33.344675068417075,30.243634020606397,23.022562285488895,17.176327162325745,30.626329936031233,17.176327162325745
219,0,22.31244388663699,27.22471868231732,5.547246472349527,5.361239452394084,4.629408383480967,5.522188879332228,6.13767866115321,3.9910289662175,42.420979626872644,23.422293934382633,34.030817188586724,30.230244507669838,23.68515285384813,32.08969539345263,41.56347772683925,37.69033799162138,28.09850662428603,23.422293934382633,42.420979626872644,23.422293934382633
220,2,25.753822953992838,18.319828766541406,5.246357295224836,4.49252074787594,4.921572715223879,5.20280268572409,6.268844402892888,4.240421494357337,26.981805224415467,19.875761361138395,17.68497935540632,24.417684230442333,26.976871931202197,25.034422075559952,22.746476895872036,17.156613048154846,26.6620318109201,19.875761361138395,26.981805224415467,19.875761361138395
221,1,25.20835755479572,25.556272487867577,5.82218759191723,4.184522007452769,4.7929061142400435,4.456780539943845,5.6501996035914015,3.115590092517611,29.68302024277072,28.200275937676263,18.085070607283434,19.754803739949466,18.66642462367086,22.010420255902417,23.373451593489506,24.962642682703354,22.92022677818779,28.200275937676263,29.68302024277072,28.200275937676263
222,1,29.692892246385327,25.565053289180966,5.590019947470525,4.7139314017274305,3.6101422505577245,2.433987253058434,5.088600448336224,4.216929399179773,18.132059513523117,9.893677411402095,23.417549682403976,22.586301222738786,30.817779196214396,36.73646684383733,27.311720208997798,27.56507032542748,24.463072671677057,9.893677411402095,18.132059513523117,9.893677411402095
223,2,30.937031758118906,25.0217014708631,5.832946381748381,4.52430587526142,3.3625684331301033,4.46873388937097,5.717288192619969,4.772214458145444,36.63171828888324,18.729208182672448,19.552729293223706,29.926403107337734,22.051874226277505,37.26263957783669,40.38625306761573,26.64248155237462,21.87435729310389,18.729208182672448,36.63171828888324,18.729208182672448
224,1,29.644382081054204,29.782081046655122,6.335372787906879,4.897216646759533,4.440133678277601,4.219912797743416,5.72352802969152,4.243968076775611,26.744914074377654,30.18123273795354,14.824606591517194,22.46146364855701,14.602723656938725,24.907150018952507,26.38883934146364,18.47575613629558,27.041606654851687,30.18123273795354,26.744914074377654,30.18123273795354
225,2,26.200746870833544,30.019305443025026,6.42795825230489,4.887967421577684,4.4200515671285,4.766015377368491,6.453444260040944,3.1145261616052284,36.048629070150625,19.046122484467308,13.0587905805174,27.43866211708525,35.32672584168953,37.111750681257924,40.857185975409124,14.017274307304051,39.71981283383014,19.046122484467308,36.048629070150625,19.046122484467308
226,0,12.531878233543313,20.990338836130974,5.401053039781342,4.762670611138742,4.319545881313685,4.290403274543441,5.912429122195536,4.008388575036417,32.20224887807048,20.852899881150098,16.158756940409024,23.657805867087646,22.986144482031207,27.770781931826193,27.856841755977268,21.766735548955527,28.2584753537422,20.852899881150098,32.20224887807048,20.852899881150098
227,2,16.09486014584808,29.95765478150681,4.491955462356228,4.305984009815495,4.94367221371832,2.876833038567866,6.250586755111471,3.190844293272158,22.732550077264463,18.893224427975976,20.607730066652344,23.704441784402718,25.879120643482942,19.588793833831105,14.089631119002481,18.782467746725345,22.108481759980833,18.893224427975976,22.732550077264463,18.893224427975976
228,2,27.270431549230068,25.481547278493405,6.57398490803321,4.674591316254917,4.251204117170885,4.543487740478898,6.8016101524561865,4.3142498801960905,37.837611991786964,16.221153354942825,15.598899379913176,30.199525764239166,41.86264384888994,41.664855135250946,46.86926270916573,12.40548185839742,26.51924401181477,16.221153354942825,37.837611991786964,16.221153354942825
229,2,24.146518716684024,32.83656192783142,6.872980325915876,3.728107533501609,4.782718403438872,5.022985460284805,5.0091289422218725,3.544268232896292,18.938319718260292,25.79600149323779,21.375753630996922,17.429555787044663,31.1269600846218,26.895097689614296,23.61780789409591,27.936996307219495,33.15055781552664,25.79600149323779,18.938319718260292,25.79600149323779
230,2,31.758889678050895,18.95247869888347,6.735372344048911,4.495054102935473,4.185280695209783,5.099151398511418,6.067529913266186,4.611167120493756,23.891118034674427,34.13340616626266,27.613902580203895,25.22336571428399,19.475184657485407,23.124625081543343,27.58899752532556,23.557773696112232,21.463741738927627,34.13340616626266,23.891118034674427,34.13340616626266
231,0,22.00796714659581,13.5092623837327,5.103588933660416,4.704766654601363,3.7889699424715166,3.385098993516556,5.041006536726971,3.5802304819776065,28.043508614001404,17.66337680227383,27.364888081736552,19.178468022594085,15.489321154164543,32.052646751377935,29.754735635662563,35.69056185721982,22.460696182707842,17.66337680227383,28.043508614001404,17.66337680227383
232,0,15.484213241657887,16.947264712922475,5.571870408364222,3.823275494087279,3.960188696751848,4.2366392552405445,6.429367355176832,4.559519958853676,30.32782162356216,17.730861872593827,26.432106310210692,19.983073944914402,32.16063967258271,31.779875083464802,32.921951048264255,22.92596028741041,29.753123104933916,17.730861872593827,30.32782162356216,17.730861872593827
233,0,25.013630031452152,26.408850119343,5.54763771975679,4.565939570576992,3.5204991428862926,2.8374662526601653,6.152889806284712,3.4935213449065854,31.12789005026396,22.718127713815402,20.324912328079368,27.628309479793728,15.747129316278448,30.534554238215943,32.612725801514785,20.00827367803084,22.661819359355867,22.718127713815402,31.12789005026396,22.718127713815402
234,0,12.51054480063875,31.602074529527357,4.579145565128569,5.507572391586588,4.659310796290566,5.514806390948033,6.083319338258126,3.079040268444624,37.51104250141555,20.339743279377515,20.783694397927395,19.368769429312998,19.43530369106287,26.079061471520344,28.45724996981053,26.731576931979475,17.22821087702226,20.339743279377515,37.51104250141555,20.339743279377515
235,2,18.552202646748807,17.05056459241113,6.56527137529015,4.743185847023783,3.876503548542444,4.738913070699666,6.89377655416201,3.7296871056236793,16.22146415933386,36.87578155402248,34.56739711521379,22.376891463948894,14.665371149716133,19.521141973778008,23.786553300963096,14.765667706161214,20.441412220773554,36.87578155402248,16.22146415933386,36.87578155402248
236,1,25.489466620245906,23.834318985769805,6.13628807208872,4.0689635618034,3.966777132864515,2.4230567702155716,5.195071829167712,2.858740856873473,17.810333930693584,15.159411210489129,19.1988556325753,19.738916928591976,31.92914350704885,33.39201002302836,25.47681981191453,23.397852290675782,17.745038847246946,15.159411210489129,17.810333930693584,15.159411210489129
237,0,28.39607356687347,18.028628400369573,5.1988932071031515,3.9010235150189327,3.5291551850278986,3.856437004986686,6.664916514913935,2.4723136857690804,25.47630669136445,16.902887727498626,25.537818087535133,33.77422845775409,21.42687186634147,33.10798907399506,32.158906713034156,15.253907231645854,25.324930369700326,16.902887727498626,25.47630669136445,16.902887727498626
238,2,25.583889547247274,22.16674572062469,5.347119903275836,4.706589137508588,3.81356588448154,3.97577647065613,5.617715818943394,4.275739985823878,35.304347566378446,18.306770691543377,17.147578459491186,27.70168289598448,19.56558183479072,33.30015391785376,34.16195849278332,25.975407210948504,15.693579828243646,18.306770691543377,35.304347566378446,18.306770691543377
239,0,25.390940723232948,24.14268065702938,5.888271087635477,4.359605278035377,3.1159426203081915,4.97667893809526,6.995926353098056,3.610740996660516,32.50790030643917,24.512379423086664,13.64373978912731,23.208850954966884,11.001784539348103,34.61643705608434,39.68102755000898,3.285370209444176,25.518970145563667,24.512379423086664,32.50790030643917,24.512379423086664
240,0,28.715285187278077,27.909390789548134,5.9639741886661515,5.250005767410738,3.7120249394879887,3.4901585641714643,6.047908800491642,2.579313910767044,37.81724980195167,28.295954633092336,32.47867848804135,25.438531836406256,26.719718255933003,25.613407591659637,34.01757787038914,36.33559770685018,29.098987255164698,28.295954633092336,37.81724980195167,28.295954633092336
241,2,27.405049047258856,22.47472278118025,4.812949786118472,3.997198953812082,3.8204191118597657,4.597426798403012,6.575252563794064,3.9416940112901426,27.338225453651557,14.202507684150207,22.236376632188154,16.913788707691452,37.9856070204538,26.01930810160178,22.534759710454896,18.73100884248793,28.442474151038233,14.202507684150207,27.338225453651557,14.202507684150207
242,1,22.859967594824454,22.46780132351722,6.951798740181806,4.5515103852250425,5.004651212328054,4.6919383526292355,5.135833229528329,3.9633322631199333,31.330730207035042,40.15543182133679,18.617228255990426,16.515166745798105,19.933963373631396,16.127230129152213,22.521159406589945,31.795111680640744,32.01343314751555,40.15543182133679,31.330730207035042,40.15543182133679
243,2,27.135198901788,29.81322189092266,6.637669503931153,4.126566922664034,3.778803639615249,3.402081240435571,5.662474193916169,3.2317074090192524,11.667488719687524,31.03491944756191,22.397957735340928,28.282587742637354,26.93604952100063,17.12142558837947,12.370939769153084,19.684447852709503,20.91416003426645,31.03491944756191,11.667488719687524,31.03491944756191
244,1,30.672222636246325,25.127634868956964,6.9708855756395405,4.223501592658696,4.09218517822442,4.998636968567784,6.412548577233293,4.5402376990815165,38.49568085940688,33.88128905768819,15.00965584904266,31.376184964372555,14.426670876702907,32.403980785703276,43.60351979440772,14.910007143569635,23.6973453328549,33.88128905768819,38.49568085940688,33.88128905768819
245,2,29.4188500144281,13.441337642051154,6.348865040891734,4.99309925945166,3.9658039072499953,3.848404202564989,6.871659763004946,4.770475806690425,16.854676163235933,41.19145466103387,31.528573506385847,22.981327925058945,17.341396376505564,9.23312643086004,13.244069445290318,15.605418268081912,28.298862137253327,41.19145466103387,16.854676163235933,41.19145466103387
246,1,36.009946616303935,25.614516174346043,6.8637067793015945,4.7513007230974305,3.984106263384137,4.937542795981025,5.259232536720167,3.4737039827371765,10.096440733630786,18.713702177008884,15.254245913698766,18.375822849507788,39.86113891483472,29.381765604443373,19.067021136876313,16.65321572985131,21.435664293985766,18.713702177008884,10.096440733630786,18.713702177008884
247,0,21.49173571412416,33.1250517234422,5.299918249837379,4.847007754916747,4.72225452588228,4.666844911457761,6.162039852944063,4.495284079557028,31.334694574827502,20.568757447220957,31.74427840081656,25.36103054600655,25.08263695358312,29.04046472953692,31.525530978024136,30.594050017419654,23.730377627857784,20.568757447220957,31.334694574827502,20.568757447220957
248,1,23.36538530549689,27.727974345313,6.023743800789381,5.101740401767549,3.5452489635092443,5.128607422251712,6.738832344301193,3.5375374202263057,36.896954040658464,24.290064693801675,23.520662432085864,28.09131387533702,25.07993113989518,32.46281600361968,39.92679429463202,18.871999769556233,25.629344169291798,24.290064693801675,36.896954040658464,24.290064693801675
249,0,23.76956389109437,29.026881132849486,5.348171996105721,4.356428250397711,4.445565020219985,3.7145196727877465,5.192447952008954,5.090557865909278,28.15860401489891,19.563234209389858,17.59478291467646,24.14487450571697,17.030636149205264,29.434256428942994,26.505463276286374,27.23640680708715,21.765492819335265,19.563234209389858,28.15860401489891,19.563234209389858
250,0,27.2558988896218,34.76294885203582,4.1472188677150195,4.470388261902021,3.999652230612325,4.19862409262751,6.325903425971702,4.607724274212085,38.05884579652523,20.81798866059756,24.05227663836946,22.86186344248516,20.063785084617795,23.061466426238717,26.081129676141252,27.632633452050584,21.593104463423977,20.81798866059756,38.05884579652523,20.81798866059756
251,0,29.64593460881249,23.549569125087544,6.253638092604258,3.9048203755390487,4.770493604796939,3.934828920908353,4.2062506403101825,3.9219524716656404,30.670249565050916,22.567531533696958,24.143656700633343,27.092143929026186,9.599200150877461,37.9990476323172,39.1441102981216,39.07751307363196,28.902860272517326,22.567531533696958,30.670249565050916,22.567531533696958
252,2,28.189045926359746,31.378764053635273,6.050076588756205,4.78313504350119,4.038613650517386,4.354517904654746,5.827462058837335,4.645698962706058,17.657445039043925,35.091173315591,27.564132492233536,24.545553335507506,20.252815081843757,11.134253365390013,10.350377952832376,25.937369200423227,18.505130069165748,35.091173315591,17.657445039043925,35.091173315591
253,0,20.787524011723562,25.203576040164812,5.838477612106534,4.333616734786699,4.954883455719082,3.570199360283222,6.551514426456779,4.500000077475606,27.501286511327393,25.32070210321301,10.876401176955646,28.57751078708138,17.80327403265439,26.58642912459821,27.121288361465798,6.685407135872508,27.80380433021648,25.32070210321301,27.501286511327393,25.32070210321301
254,2,29.093205325696026,27.706644225230505,6.803640399763238,4.9358777366728495,4.808095588642636,5.204970797534505,6.563439940241108,4.338771476015927,16.245891339155108,33.94173354319402,44.52929279610573,25.885404844946112,11.410325976109883,29.007124291433094,34.61584202726133,24.222411226533236,30.178723059465153,33.94173354319402,16.245891339155108,33.94173354319402
255,0,28.208258638923773,19.107208320719067,5.515949605033146,3.7509049594158843,4.060744723074556,4.364354146206607,6.60960364433932,3.7202238862230024,10.76161664144868,14.719409500723248,25.600453566617702,24.87307891832627,37.72198079286868,26.370660009242126,17.034774155748185,11.255849682955265,18.536463480549834,14.719409500723248,10.76161664144868,14.719409500723248
256,2,21.837987505168,26.238450315077245,6.1683951391403795,4.090553622498416,4.840933975739859,4.2887462565651875,5.334583665585608,3.143209215025239,26.189405776436693,36.62408154988373,20.187248635113914,28.554965505170603,24.51678724430579,9.09781370283391,10.465850825790755,30.97442666489684,29.227750326156862,36.62408154988373,26.189405776436693,36.62408154988373
257,2,31.987265820782696,24.07470627990747,5.157295657695198,4.453451221272919,4.917474095499688,4.245793583531363,6.576525906550699,4.496210031038676,28.571258431644914,16.70275872612031,22.539987976725058,22.588518642971955,31.42581563151375,28.8328921038131,27.722406397379828,17.936269701929334,29.84336077896743,16.70275872612031,28.571258431644914,16.70275872612031
258,2,15.159727411476085,24.53488762978036,5.930301766906042,5.205171582224615,5.009051817169053,4.837835038491723,6.402501138743365,3.1191235113024294,22.341359071972313,27.6492325153145,26.455004885989844,22.547099826996085,25.271362861790543,21.09234680906182,21.54265069500508,19.76605550728037,26.405181499275294,27.6492325153145,22.341359071972313,27.6492325153145
259,2,26.395053070557385,29.75330687037607,6.3987157774354575,4.31989892698304,4.087548594005607,3.900720431282988,5.726474000404054,3.9737075493307064,17.731892333224344,28.684511336498396,20.09011425483105,17.11527628774229,29.506765015038383,18.586720667618486,15.240819226608231,20.79105071440766,23.935806868222322,28.684511336498396,17.731892333224344,28.684511336498396
260,2,30.395307108501875,21.193310603491554,5.189342534530451,4.104262736398939,3.8011688051868098,3.7061617437824843,7.03758545370656,2.9022470341151285,22.79211177464681,19.893860448263414,17.21288973014142,33.34303499994645,32.70851438314545,21.924358154694715,18.71748714816393,6.166048480750104,27.69724442372581,19.893860448263414,22.79211177464681,19.893860448263414
261,1,17.666679704470234,20.463956885471354,6.375315534238072,4.157263333224703,5.444001662513438,4.446692271652216,5.545908643508311,4.296545982977948,26.531714101922297,22.265324246849943,15.074587314980958,26.52287973343067,26.777372519349548,30.96291811363201,29.642102513722712,20.89579226731349,20.064354887385825,22.265324246849943,26.531714101922297,22.265324246849943
262,0,25.755899230735835,26.192682387179577,5.381493092270058,4.007404417399595,4.451504443340976,4.503383128951306,5.8105797086339,4.000445143571856,32.40033581987953,21.470368742225826,20.696631247403324,16.24760816602842,20.75583045995647,28.34346214538364,29.369473960454513,26.130199437124976,30.803977744096223,21.470368742225826,32.40033581987953,21.470368742225826
263,0,24.122585121628557,24.935405707702266,5.397806203479915,4.3015915283138115,4.167626106177185,4.29285760418362,6.597160705864658,2.9158842702462198,32.7934342497871,31.627793228488486,24.116331394847403,21.52450753868787,24.168194310041056,14.31697531089563,19.534819159827208,22.825882257581608,27.81964674451109,31.627793228488486,32.7934342497871,31.627793228488486
264,0,27.0394434132951,32.92082173528371,6.131295685577984,4.768622883728167,4.723315127938918,5.1072916405242985,6.443277448682104,3.485604147408704,34.29878282818083,30.14130101638891,9.7401061148405,17.361920772211533,14.006339046955514,26.301144146846816,31.660779776866555,10.121721244774047,27.242227460698338,30.14130101638891,34.29878282818083,30.14130101638891
265,2,18.692465306213695,31.7824007734094,6.337347827334538,3.712945303887061,4.600945777813633,4.327446652944706,5.9350735860808586,4.029312566382791,15.158073632220164,32.05684300408484,8.760078942362268,22.12393459527414,27.753537180893936,11.38520335275353,5.835690422231576,9.518517243454518,21.682755191735797,32.05684300408484,15.158073632220164,32.05684300408484
266,0,21.737969159016693,24.86153583417422,5.7410514547632765,4.549468293211945,4.226508911804883,4.0491319885085995,5.720943399384915,3.8463301371714205,34.37197692964248,25.441249687179877,32.95851114128724,24.1186585012371,29.00362372867931,24.729426578622217,29.587856084400784,39.18391520725547,31.247352795564684,25.441249687179877,34.37197692964248,25.441249687179877
267,1,24.968306007552343,16.387216770093506,6.312550015811686,5.2527430760625835,3.67240043775524,3.479593419272011,7.02275482075008,3.862141451114486,33.58596954869076,38.46040073577471,27.086728992507357,27.0010424571387,16.795781399817884,18.641289493472797,29.8826051460929,17.391152078400857,18.2006500354464,38.46040073577471,33.58596954869076,38.46040073577471
268,2,27.41809901760658,27.49435894759312,7.024373233183632,4.830040902555198,4.4006569183200845,2.700736330738233,6.942616651100167,3.4315433289340436,38.07198634988249,17.451132989675735,16.0312837314737,22.659324070990937,47.105506106650694,43.18430807008524,49.97924496274946,10.971196583102383,26.743430409552573,17.451132989675735,38.07198634988249,17.451132989675735
269,2,20.900324783471568,30.224338641134764,6.690930112432635,4.309001144450694,4.033442191350639,4.514521526848299,4.6410371083521,3.675268111013729,9.897779152820721,33.51250238664757,26.21943855093877,19.006198558566723,19.461370362468713,15.867087239100632,10.287041155516972,30.91276967539269,24.814086595121157,33.51250238664757,9.897779152820721,33.51250238664757
270,0,15.180805410634136,22.879927711091,4.139909571639159,4.697775303973746,5.046762163193943,4.613828504434244,5.629314798637162,3.4902412347152607,26.616701604938516,10.379080148089477,14.051064612423252,32.19480062618595,21.140032722355993,30.739768320790127,22.847751099491234,20.301036318111848,21.86513746936211,10.379080148089477,26.616701604938516,10.379080148089477
271,1,23.43581577507355,18.276431149322683,6.204706267016562,4.290905299654051,3.778230803546706,2.9092206474056006,5.028028866188012,4.205941028653655,36.83292709230382,30.921021687575376,14.06905785212289,35.02155951614806,15.773476067294245,24.13496593639993,28.818248445450244,30.93734604300873,27.142726264890342,30.921021687575376,36.83292709230382,30.921021687575376
272,0,19.428498201985466,18.06008390752926,4.810688394150443,4.764228958542951,4.050483271023992,4.972398316370909,6.744011794423433,3.289661324856934,31.269767256090653,14.111308068559772,24.02994513190743,29.872082699499845,33.033671301121636,30.474998335673703,30.015026857625074,18.581185177165615,16.920368556351892,14.111308068559772,31.269767256090653,14.111308068559772
273,1,26.43080892767484,20.118393736160954,6.52753349226716,4.094330294446753,4.014779712569042,4.47949801527462,6.495004907332218,3.5778159259123354,23.630302833709678,25.410580284279792,18.811171108027068,28.13546231181228,14.528509466339735,35.121141453487425,37.053026461526656,8.700640298247297,30.81647516290708,25.410580284279792,23.630302833709678,25.410580284279792
274,1,28.639755617252764,20.55810127651589,6.5582908116893215,4.270658524758707,3.2385693520594523,4.219725379141181,6.3403185582623385,3.9570154773119866,26.28760421042469,27.631692787091076,14.96952485188637,38.9411998180248,24.27223102362777,27.709538403901433,29.62184873040743,11.780034322566042,20.52895870111104,27.631692787091076,26.28760421042469,27.631692787091076
275,0,26.038463526189112,23.993882408366446,5.101221575722285,5.020817037754408,3.140061666102044,3.869449051650903,6.012734070197507,4.470617809805138,29.13840467949789,16.455169828111448,21.344031358841065,21.487017504974087,24.423294176911593,30.796168343277852,28.909155019102336,22.817390594303298,22.87911465190426,16.455169828111448,29.13840467949789,16.455169828111448
276,0,31.537950567400102,8.803213185770884,5.301136877613688,4.71907880708983,4.254378240491005,4.843137857814608,4.881010004507093,2.6456168193217104,23.96739348014558,17.840705097446925,26.796780131705113,28.768777219488694,21.514755360014995,28.983994666402317,24.267540049539488,35.80414646173507,20.623941565543525,17.840705097446925,23.96739348014558,17.840705097446925
277,1,24.217288033831235,21.805587671621723,4.867077139420774,4.9393409978193,3.6620659202406722,5.3396506423063945,5.857431176837149,4.033290698250846,38.726686624645865,24.036588783865433,25.131559369283426,12.149095095170823,17.451535777378247,24.64134303911343,29.321138606773257,33.138398203566624,30.374644462701315,24.036588783865433,38.726686624645865,24.036588783865433
278,2,15.761862847341671,24.74878291450289,5.661156170589822,4.909373418916601,3.395542905582158,4.940250414509048,7.6470243731600895,5.455177760151834,18.909805948180296,32.899564335396875,24.98879804773378,25.413924607219293,28.20205948640206,10.70803495748235,12.418329645522741,2.7065098423869305,27.815559616574404,32.899564335396875,18.909805948180296,32.899564335396875
279,2,16.727728884665424,22.005106772181268,6.172461840555511,4.416824165595471,4.302379498695314,5.096903569117827,6.161464061586352,2.9673372873445443,31.619748130692397,23.487589500896945,11.657659237598574,28.779928132934923,25.178740083893413,30.11989427550557,31.80712081452928,14.271072812132598,35.111149067484064,23.487589500896945,31.619748130692397,23.487589500896945
