Id,y
4798,0
4799,1
4800,0
4801,2
4802,2
4803,2
4804,2
4805,2
4806,1
4807,2
4808,1
4809,2
4810,2
4811,0
4812,2
4813,2
4814,2
4815,2
4816,2
4817,2
4818,2
4819,1
4820,2
4821,2
4822,2
4823,2
4824,2
4825,1
4826,0
4827,2
4828,2
4829,2
4830,2
4831,2
4832,2
4833,2
4834,2
4835,2
4836,2
4837,2
4838,2
4839,1
4840,2
4841,1
4842,2
4843,2
4844,2
4845,2
4846,2
4847,2
4848,2
4849,0
4850,1
4851,2
4852,2
4853,0
4854,2
4855,2
4856,2
4857,1
4858,2
4859,2
4860,1
4861,2
4862,0
4863,2
4864,1
4865,1
4866,1
4867,2
4868,1
4869,0
4870,1
4871,2
4872,2
4873,2
4874,0
4875,2
4876,2
4877,0
4878,2
4879,2
4880,1
4881,1
4882,2
4883,1
4884,1
4885,2
4886,2
4887,0
4888,2
4889,2
4890,2
4891,2
4892,2
4893,2
4894,0
4895,1
4896,0
4897,1
4898,2
4899,1
4900,2
4901,0
4902,2
4903,2
4904,2
4905,2
4906,1
4907,2
4908,2
4909,2
4910,0
4911,2
4912,2
4913,0
4914,2
4915,0
4916,2
4917,2
4918,1
4919,2
4920,2
4921,0
4922,0
4923,1
4924,2
4925,2
4926,2
4927,1
4928,2
4929,0
4930,0
4931,2
4932,2
4933,2
4934,2
4935,2
4936,2
4937,2
4938,2
4939,2
4940,2
4941,1
4942,2
4943,2
4944,2
4945,2
4946,1
4947,2
4948,2
4949,2
4950,0
4951,2
4952,2
4953,2
4954,2
4955,2
4956,1
4957,1
4958,2
4959,2
4960,1
4961,1
4962,2
4963,0
4964,1
4965,2
4966,2
4967,2
4968,2
4969,1
4970,2
4971,2
4972,0
4973,2
4974,0
4975,0
4976,2
4977,0
4978,0
4979,2
4980,2
4981,2
4982,2
4983,1
4984,1
4985,2
4986,2
4987,2
4988,2
4989,2
4990,2
4991,0
4992,2
4993,0
4994,0
4995,0
4996,0
4997,2
4998,1
4999,2
